142675,0,0.128022
142676,0,0.025731
142680,0,0.224998
142683,0,0.116213
142688,0,0.017782
142690,0,0.083265
142691,0,0.162512
142692,0,0.121112
142693,1,0.391814
142694,0,0.015433
142697,0,0.216680
142698,0,0.029697
142700,1,0.333998
142702,1,0.625309
142704,0,0.006029
142705,0,0.010066
142706,0,0.018783
142708,0,0.073064
142710,0,0.281411
142711,0,0.249478
142713,1,0.340322
142715,0,0.045632
142720,0,0.169744
142721,0,0.072009
142725,0,0.078482
142726,0,0.025223
142727,1,0.505778
142730,0,0.045047
142731,0,0.071930
142732,0,0.006469
142734,0,0.161142
142736,0,0.003079
142740,0,0.006981
142748,0,0.094149
142753,0,0.014883
142759,0,0.002617
142761,0,0.004082
142764,0,0.112393
142769,0,0.022558
142772,0,0.002177
142777,1,0.650495
142781,0,0.060661
142782,0,0.019998
142783,0,0.011450
142785,1,0.332192
142788,0,0.238492
142789,0,0.007590
142790,0,0.235537
142793,0,0.102564
142794,0,0.032415
142795,0,0.139799
142803,0,0.145717
142804,0,0.017658
142806,0,0.044163
142812,0,0.073759
142814,1,0.840830
142815,0,0.069938
142824,0,0.050396
142825,0,0.012341
142826,0,0.061060
142831,0,0.002668
142832,0,0.046992
142834,0,0.057633
142835,0,0.006775
142836,0,0.012865
142839,0,0.011963
142841,1,0.541192
142842,0,0.013159
142850,0,0.155215
142851,1,0.341155
142853,0,0.196268
142854,0,0.086762
142856,0,0.256871
142860,1,0.403966
142861,0,0.035457
142862,0,0.119578
142863,0,0.136284
142864,0,0.059880
142866,0,0.019048
142867,0,0.009678
142869,0,0.304997
142870,0,0.056412
142871,0,0.080647
142872,0,0.003520
142873,1,0.365735
142874,0,0.011841
142875,0,0.135856
142878,0,0.046432
142879,0,0.141654
142881,0,0.019477
142883,0,0.199743
142886,0,0.027590
142892,0,0.132523
142894,0,0.028775
142895,0,0.002305
142903,0,0.103790
142905,0,0.050560
142906,0,0.103386
142911,0,0.020533
142913,0,0.220087
142914,0,0.076110
142915,0,0.120117
142917,0,0.031342
142921,0,0.049609
142938,1,0.361134
142939,0,0.018850
142941,0,0.012473
142942,0,0.003343
142944,0,0.004746
142945,0,0.014606
142947,0,0.095452
142951,0,0.004933
142952,0,0.023137
142961,0,0.003098
142962,1,0.480725
142964,0,0.143882
142965,0,0.004634
142970,0,0.202112
142971,0,0.043002
142976,0,0.004409
142980,1,0.623218
142985,0,0.012972
142987,0,0.018854
142991,0,0.034439
142992,0,0.001459
142993,1,0.920308
142994,0,0.050195
142997,0,0.042430
142998,0,0.031089
143000,0,0.009192
143001,0,0.295836
143003,0,0.050233
143005,0,0.252106
143006,0,0.079015
143007,0,0.060518
143010,0,0.304600
143018,0,0.008208
143020,0,0.020164
143023,0,0.017834
143024,0,0.070628
143025,0,0.005115
143026,0,0.073799
143027,1,0.560896
143029,0,0.002424
143030,0,0.182774
143038,0,0.067971
143039,0,0.001792
143040,0,0.056847
143043,0,0.026054
143047,0,0.146790
143049,0,0.018789
143053,0,0.011079
143055,0,0.007795
143058,0,0.270438
143061,0,0.253421
143062,0,0.022856
143063,0,0.285204
143064,0,0.002030
143065,0,0.132695
143067,0,0.108788
143071,1,0.592202
143073,0,0.029026
143077,0,0.012055
143078,0,0.041041
143086,0,0.098336
143092,0,0.041455
143093,0,0.038908
143094,0,0.007965
143095,0,0.091387
143096,0,0.044436
143099,0,0.007265
143101,0,0.245675
143105,0,0.016915
143106,0,0.002126
143112,0,0.015305
143120,0,0.312455
143126,0,0.016764
143127,0,0.003806
143132,0,0.115059
143133,0,0.042853
143134,0,0.308093
143137,0,0.007851
143138,0,0.272222
143140,0,0.046978
143144,0,0.288524
143145,0,0.028773
143147,1,0.340983
143148,0,0.113689
143149,0,0.089680
143160,0,0.024784
143163,0,0.014906
143177,0,0.153386
143180,0,0.026365
143182,0,0.199239
143186,0,0.010041
143187,0,0.005095
143189,0,0.184826
143190,0,0.003629
143192,0,0.002565
143194,0,0.016172
143195,0,0.030774
143196,0,0.025742
143197,0,0.017522
143199,0,0.066187
143200,0,0.312816
143203,1,0.551427
143209,0,0.012801
143216,0,0.247286
143221,1,0.350617
143224,0,0.051378
143227,0,0.011226
143229,0,0.089229
143230,0,0.088643
143232,0,0.007603
143233,0,0.285403
143234,0,0.176694
143235,0,0.003750
143236,0,0.280703
143239,0,0.147016
143240,0,0.055150
143245,0,0.158210
143247,0,0.179765
143248,0,0.049759
143249,0,0.005022
143250,0,0.020434
143252,0,0.213984
143255,0,0.009621
143257,0,0.009482
143258,1,0.499550
143260,0,0.057685
143261,1,0.353518
143262,0,0.106862
143264,0,0.066826
143267,0,0.008714
143273,0,0.031202
143274,0,0.041461
143276,0,0.004869
143281,0,0.120803
143282,0,0.055611
143284,0,0.105159
143287,0,0.025912
143289,0,0.221396
