142675,0,0.249076
142676,0,0.017423
142680,0,0.229347
142683,0,0.138742
142688,0,0.017726
142690,0,0.088686
142691,0,0.272237
142692,0,0.030737
142693,1,0.327738
142694,0,0.037033
142697,0,0.275273
142698,0,0.020810
142700,1,0.461746
142702,1,0.565085
142704,0,0.057271
142705,0,0.005707
142706,0,0.010039
142708,0,0.131256
142710,0,0.279901
142711,0,0.197977
142713,0,0.196891
142715,0,0.058787
142720,0,0.308886
142721,0,0.049918
142725,0,0.073289
142726,0,0.042355
142727,1,0.802839
142730,0,0.108860
142731,0,0.013601
142732,0,0.018492
142734,0,0.158162
142736,0,0.007719
142740,0,0.025611
142748,0,0.075891
142753,0,0.014834
142759,0,0.015862
142761,0,0.017578
142764,0,0.269281
142769,0,0.025491
142772,0,0.005518
142777,1,0.589838
142781,0,0.043560
142782,0,0.013208
142783,0,0.021190
142785,0,0.188173
142788,0,0.200694
142789,0,0.007124
142790,1,0.563834
142793,0,0.100317
142794,0,0.026119
142795,0,0.059769
142803,0,0.200233
142804,0,0.025609
142806,0,0.017594
142812,0,0.098037
142814,1,0.766540
142815,0,0.037477
142824,0,0.114160
142825,0,0.022495
142826,0,0.069454
142831,0,0.005877
142832,0,0.207721
142834,0,0.028606
142835,0,0.007682
142836,0,0.007880
142839,0,0.041678
142841,1,0.423061
142842,0,0.013807
142850,0,0.305683
142851,0,0.127440
142853,0,0.177677
142854,0,0.036361
142856,0,0.305447
142860,0,0.282257
142861,0,0.105241
142862,0,0.107764
142863,0,0.276595
142864,0,0.064330
142866,0,0.034576
142867,0,0.010258
142869,0,0.214707
142870,0,0.100303
142871,0,0.100037
142872,0,0.035419
142873,0,0.317155
142874,0,0.006234
142875,0,0.238804
142878,0,0.032950
142879,0,0.101250
142881,0,0.027983
142883,0,0.126129
142886,0,0.015153
142892,0,0.067103
142894,0,0.022605
142895,0,0.011816
142903,0,0.116823
142905,0,0.030482
142906,0,0.073776
142911,0,0.014765
142913,0,0.213627
142914,0,0.039529
142915,0,0.041388
142917,0,0.035711
142921,0,0.025118
142938,0,0.104147
142939,0,0.036950
142941,0,0.011770
142942,0,0.024694
142944,0,0.006060
142945,0,0.041539
142947,0,0.042233
142951,0,0.012339
142952,0,0.053604
142961,0,0.006302
142962,1,0.414703
142964,0,0.050532
142965,0,0.014986
142970,0,0.149057
142971,0,0.074618
142976,0,0.016646
142980,1,0.674178
142985,0,0.007755
142987,0,0.016047
142991,0,0.059161
142992,0,0.008124
142993,1,0.822539
142994,0,0.031672
142997,0,0.073036
142998,0,0.012280
143000,0,0.021757
143001,1,0.401878
143003,0,0.026849
143005,0,0.209937
143006,0,0.094050
143007,0,0.093406
143010,1,0.495033
143018,0,0.008410
143020,0,0.064769
143023,0,0.012055
143024,0,0.074770
143025,0,0.006870
143026,0,0.030466
143027,1,0.553121
143029,0,0.009517
143030,1,0.406175
143038,0,0.062411
143039,0,0.009034
143040,0,0.150032
143043,0,0.035642
143047,0,0.086156
143049,0,0.028329
143053,0,0.008694
143055,0,0.012848
143058,1,0.553756
143061,1,0.485041
143062,0,0.088430
143063,1,0.378557
143064,0,0.006187
143065,0,0.122929
143067,0,0.043090
143071,1,0.579784
143073,0,0.068159
143077,0,0.009005
143078,0,0.064553
143086,0,0.152905
143092,0,0.028826
143093,0,0.053371
143094,0,0.018885
143095,0,0.251043
143096,0,0.053598
143099,0,0.014513
143101,0,0.240504
143105,0,0.040275
143106,0,0.004695
143112,0,0.015821
143120,0,0.077519
143126,0,0.008616
143127,0,0.008634
143132,0,0.127966
143133,0,0.073500
143134,1,0.365025
143137,0,0.021349
143138,0,0.167970
143140,0,0.027242
143144,0,0.219938
143145,0,0.006234
143147,0,0.135639
143148,0,0.082633
143149,1,0.428040
143160,0,0.045110
143163,0,0.013433
143177,0,0.143852
143180,0,0.017917
143182,1,0.344951
143186,0,0.128354
143187,0,0.013685
143189,0,0.090104
143190,0,0.017522
143192,0,0.007516
143194,0,0.035137
143195,0,0.062923
143196,0,0.021210
143197,0,0.007835
143199,0,0.042131
143200,0,0.254153
143203,0,0.277993
143209,0,0.020420
143216,0,0.157066
143221,0,0.186549
143224,0,0.032284
143227,0,0.019566
143229,0,0.051018
143230,0,0.063009
143232,0,0.022157
143233,0,0.244869
143234,0,0.059563
143235,0,0.005919
143236,1,0.349913
143239,0,0.148829
143240,0,0.135518
143245,0,0.133736
143247,0,0.241943
143248,0,0.011778
143249,0,0.008776
143250,0,0.023911
143252,0,0.234602
143255,0,0.016724
143257,0,0.013114
143258,1,0.468048
143260,0,0.014775
143261,1,0.332454
143262,0,0.230721
143264,0,0.053520
143267,0,0.015222
143273,0,0.047542
143274,0,0.031954
143276,0,0.010646
143281,0,0.160559
143282,0,0.084706
143284,0,0.101124
143287,0,0.033548
143289,0,0.092159
143290,0,0.009997
143291,0,0.018967
143293,0,0.004491
143294,0,0.118919
143295,0,0.146657
143296,0,0.081101
143298,1,0.354779
143305,0,0.047329
143306,0,0.059685
143307,0,0.056735
143308,0,0.018862
143310,0,0.125181
143311,0,0.116085
143313,1,0.632347
143315,0,0.147103
143316,1,0.450430
143320,0,0.016590
143325,0,0.006193
143326,0,0.012616
143329,0,0.088747
143333,0,0.005105
143334,0,0.216751
143335,0,0.016998
143336,1,0.790833
143339,1,0.489877
143341,0,0.020980
143342,1,0.605046
143344,0,0.010835
143348,0,0.057073
143355,1,0.658059
143357,0,0.135226
143358,1,0.608549
143359,0,0.108127
143361,0,0.046705
143362,1,0.429061
143364,0,0.296617
143365,0,0.319287
143366,0,0.033649
143367,0,0.157227
143368,0,0.107201
143369,0,0.077929
143370,0,0.004321
143371,0,0.185747
143372,1,0.786209
143374,0,0.049042
143375,1,0.558317
143379,1,0.418762
143387,1,0.424135
143389,0,0.021604
143391,0,0.066859
143396,0,0.267234
143397,0,0.022584
143401,0,0.030254
143403,1,0.370338
143404,1,0.813610
143410,0,0.077476
143411,0,0.017226
143413,0,0.146415
143416,0,0.020910
143421,0,0.010622
143423,0,0.066109
143428,0,0.036314
143432,0,0.013543
143435,0,0.222898
143438,0,0.017274
143439,1,0.516026
143441,1,0.574129
143443,0,0.038897
143447,1,0.390844
143448,0,0.009318
143450,0,0.004979
143451,0,0.012076
143453,0,0.007793
143455,0,0.170849
143456,0,0.050271
143457,0,0.044715
143458,0,0.010130
143459,0,0.049199
143460,0,0.076992
143462,0,0.026369
143463,0,0.108369
143464,0,0.032508
143467,0,0.061523
143468,1,0.326505
143471,0,0.024344
143476,0,0.041723
143477,0,0.112576
143479,0,0.028155
143481,0,0.208463
143484,0,0.032283
143485,0,0.009702
143490,0,0.106448
143491,0,0.043377
143492,1,0.440416
143493,0,0.043501
143499,0,0.199273
143502,0,0.026338
143503,0,0.086533
143505,0,0.110756
143513,0,0.157009
143514,0,0.045986
143515,0,0.131673
143517,0,0.135599
143519,0,0.012149
143522,0,0.127860
143525,0,0.067214
143527,0,0.110955
143530,1,0.555565
143533,0,0.139333
143539,0,0.021726
143540,0,0.086895
143541,1,0.652805
143543,0,0.078280
143544,0,0.037150
143548,0,0.029754
143554,0,0.022041
143555,0,0.052159
143559,1,0.359940
143560,0,0.147406
143564,0,0.231754
143565,0,0.033179
143567,0,0.053720
143569,0,0.182811
143571,0,0.005110
143572,0,0.184293
143575,0,0.118083
143576,0,0.068512
143577,1,0.523367
143579,0,0.310732
143581,0,0.010517
143585,0,0.017350
143588,0,0.009424
143589,0,0.045023
143591,0,0.085620
143595,1,0.699255
143598,1,0.359835
143602,1,0.572388
143607,0,0.143253
143610,0,0.082829
143616,0,0.201197
143620,0,0.011131
143622,0,0.254887
143626,0,0.060605
143627,0,0.144777
143632,0,0.063353
143635,1,0.731707
143637,0,0.015922
143638,0,0.084809
143641,0,0.010391
143642,0,0.073890
143644,0,0.068146
143646,0,0.041064
143647,0,0.007364
143649,0,0.262589
143656,0,0.012125
143657,0,0.008208
143658,0,0.099650
143660,1,0.401583
143662,0,0.015884
143663,0,0.143867
143666,1,0.631542
143667,1,0.328820
143668,0,0.010295
143670,0,0.157802
143671,0,0.032256
143672,0,0.007778
143674,0,0.016458
143676,0,0.006373
143677,0,0.258769
143679,0,0.004537
143682,0,0.025431
143685,0,0.019674
143686,0,0.173224
143691,0,0.280284
143696,1,0.354726
143697,1,0.360546
143699,0,0.322005
143702,0,0.005321
143704,0,0.036884
143708,0,0.012052
143709,0,0.005477
143710,0,0.280634
143713,0,0.017534
143716,0,0.016158
143717,0,0.008363
143723,0,0.007300
